codigo_dane;establecimiento educativo;comuna;prestacion_servicio;isce_total_2018;isce_prim_2018;isce_secun_2018;isce_media_2018;desempeño_prim_2018;progreso_prim_2018;eficiencia_prim_2018;ambiente_prim_2018;desempeño_secun_2018;progreso_secun_2018;eficiencia_secun_2018;ambiente_secun_2018;desempeño_media_2018;progreso_media_2018;eficienciai_media_2018;iscec_total_2017;iscec_prim_2017;iscec_secun_2017;iscec_media_2017;desempeño_prim_2017;progreso_prim_2017;eficiencia_prim_2017;ambiente_prim_2017;desempeño_secun_2017;progreso_secun_2017;eficiencia_secun_2017;ambiente_secun_2017;desempeño_media_2017;progreso_media_2017;eficiencia_media_2017;iscec_total_2016;iscec_prim_2016;iscec_secun_2016;iscec_media_2016;desempeño_prim_2016;progreso_prim_2016;eficiencia_prim_2016;ambiente_prim_2016;desempeño_secun_2016;progreso_secun_2016;eficienciacia_secun_2016;ambiente_secun_2016;desempeño_media_2016;progreso_media_2016;eficiencia_media_2016;iscec_total_2015;iscec_prim_2015;iscec_secun_2015;iscec_media_2015;desempeño_prim_2015;progreso_prim_2015;eficiencia_prim_2015;ambiente_prim_2015;desempeño_secun_2015;progreso_secun_2015;eficiencia_secun_2015;ambiente_secun_2015;desempeño_media_2015;progreso_media_2015;eficiencia_media_2015
105001019330;inst educ barrio santa margarita;7;oficial;5.156672597;4.191628456;5.37120676;6.952587128;2.323999882;0.158036321;0.957000017;0.752592623;2.427999973;1.521978021;0.662;0.759228528;2.582587481;3;1.370000005;5.930702186;5.294803619;6.019749165;7.205641747;2.414000034;1.158485532;0.967741907;0.754575968;2.507999897;2.021067142;0.727102816;0.763579547;2.621178627;3.027210951;1.55725193;;2.837304592;;7.209027767;1.121999979;0.06034483;0.902097881;0.752861917;;;0.75;;2.489596605;3.198963404;1.520467877;4.035759354;3.879595041;3.620085001;5.114559174;2.220000029;0.027777778;0.892519347;0.739298105;2.208000183;0;0.697777778;0.71430701;2.276415348;1.030143857;1.808
105001019429;inst educ luis carlos galan sarmiento;8;oficial;5.260102391;6.362150192;4.490563869;4.127187252;2.483999968;2.25;0.879999995;0.748149693;2.323999882;0.647907615;0.771000028;0.747656405;2.329187393;0;1.797999978;5.835738373;6.89730835;4.973155975;4.956725121;2.666000128;2.616467953;0.859281421;0.755558789;2.332000017;1.140051603;0.73612684;0.764977574;2.43124485;0.714669704;1.810810804;4.0831599;4.537135124;3.413432598;4.233738422;2.360000134;0.666265249;0.773972631;0.736897111;2.072000027;0.139534891;0.481559545;0.720338106;2.268743515;0.484731615;1.480263114;3.971561301;4.245542526;3.638507605;3.937947512;2.262000084;0.41537267;0.821884984;0.746284842;2.144000053;0.015151516;0.759059745;0.720296264;2.246890545;0;1.691056911
105001019453;inst educ villa del socorro;2;oficial;4.14452498;3.833542347;4.590955734;4.062982082;2.194000006;0.010417797;0.875;0.754124701;2.427999973;0.644801974;0.774999976;0.743153512;2.384982109;0;1.677999973;5.008401799;4.820864677;5.748243809;4.135636806;2.334000111;0.837280512;0.892565966;0.757018149;2.452000141;1.833487988;0.725062847;0.737692595;2.437986851;0.086538732;1.611111164;3.932261956;3.678255081;3.727658987;4.861832619;2.124000072;0;0.854254842;0.699999988;2.072000027;0.397981882;0.557677031;0.699999988;2.31779623;1.172824502;1.371212125;3.68505528;3.816204786;3.411081553;3.869422913;2.251999855;0.01025668;0.822871883;0.73107636;2.04399991;0.010050505;0.603541186;0.753489971;2.218063354;0.003472226;1.647887324
105001019534;inst educ rodrigo lara bonilla;3;oficial;4.155555272;4.112878799;4.184369564;4.201152325;2.114000082;0.349426031;0.910000026;0.73945266;2.164000034;0.409999996;0.85799998;0.752369642;2.260606766;0.054545455;1.886000037;4.450311911;3.936962843;4.492818356;5.530961037;2.200000048;0.046609271;0.937597513;0.752756119;2.208000183;0.637499988;0.904040396;0.743277729;2.266651154;1.370370388;1.893939376;4.082388449;4.317603111;3.794210434;4.057466984;2.17200017;0.469594598;0.936274529;0.739733875;2.04399991;0.13636364;0.869047642;0.744799018;2.109961748;0.002551019;1.944954157;4.24185046;3.998434305;4.269154072;4.741755486;2.20600009;0.151254535;0.902847571;0.738332212;2.079999924;0.602006257;0.821686747;0.765461147;2.244798183;0.617646992;1.879310345
105001019674;inst educ miraflores - luis eduardo valencia garcia;9;oficial;4.80291574;4.04659605;6.039785385;4.340113163;2.344000101;0.019268773;0.935000002;0.748327076;2.504000187;1.958144903;0.818000019;0.759640932;2.476113081;0;1.863999963;5.159266376;4.795846939;4.201007843;7.653912544;2.481999874;0.562695205;0.997607648;0.753544331;2.388000011;0.088383839;0.970319629;0.75430429;2.530977488;3.165946007;1.956989288;4.656416059;5.053708076;4.392687321;4.224034309;2.426000118;0.994186044;0.92137593;0.712146282;2.248000145;0.557901442;0.86153847;0.725247264;2.269905806;0;1.954128385;4.429201329;5.096017361;3.819681406;3.995525122;2.493999958;0.930276573;0.937618147;0.734122336;2.268000126;0;0.813653137;0.73802793;2.314774036;0;1.680751174
105001019798;inst educ alfonso lopez;5;oficial;5.531731272;6.2862463;5.473085403;3.936702728;2.394000053;2.25;0.889999986;0.752246261;2.572000027;1.319347858;0.832000017;0.749737561;2.252702713;0;1.684000015;6.032200527;7.48597765;5.186985493;4.240328312;2.841999769;3.061886072;0.837078631;0.745013416;2.371999979;1.230846763;0.814479649;0.769658983;2.437057018;0.007352944;1.795918345;4.017366016;3.731610537;4.283830166;4.194003582;2.220000029;0;0.774456501;0.737154007;2.095999956;0.748333335;0.722222209;0.717274725;2.363594055;0.111111112;1.719298244;4.589472997;5.076751232;2.560127974;7.04445076;2.449999809;1.024193525;0.872164948;0.73039335;1.915999889;0;0.644128114;;2.26362896;3;1.780821918
105001019925;inst educ alcaldia de medellin;16;oficial;4.569023609;3.857056141;5.565212727;4.427619457;2.292000055;0.018484646;0.787999988;0.758571446;2.507999897;1.69080472;0.601000011;0.76540786;2.42775774;0.453861713;1.546000004;4.32308352;4.697019577;3.94743681;4.139109135;2.405999899;0.766174078;0.771739125;0.753106534;2.243999958;0.408222497;0.551324487;0.743890047;2.414971352;0;1.724137902;4.184872556;4.258664608;3.87507534;4.560985565;2.186000109;0.475404859;0.860992908;0.736266613;2.131999969;0.197307691;0.819256783;0.726510942;2.300360203;0.586206794;1.674418569;3.85928601;4.226445198;3.428383112;3.78725791;2.276000023;0.40839687;0.803861789;0.738186359;2.131999969;0;0.552631579;0.743751585;2.28199482;0;1.505263158
105001020028;inst educ el salvador;10;oficial;5.28564353;5.548316002;4.946184158;5.288684368;2.368000031;1.502840996;0.916999996;0.760475397;2.455999851;0.880612254;0.865999997;0.743571937;2.499593258;0.909090936;1.879999995;4.759869421;5.662746429;3.898268938;4.236196995;2.460000038;1.54844749;0.894849777;0.759448946;2.440000057;0.025252525;0.676616907;0.756399512;2.460304737;0.056265969;1.719626188;6.150645971;6.089705467;5.664640427;7.138271809;2.411999941;1.990327597;0.932098746;0.755278945;2.411999941;1.723817348;0.787114859;0.741708398;2.35150528;3.024390221;1.762376189;4.704526985;5.489699364;3.548888445;4.960256577;2.355999947;1.542264223;0.847402597;0.744032443;2.072000027;0;0.739495798;0.737392724;2.428920269;0.900000036;1.631336406
105001020052;inst educ rafael garcia herreros;7;oficial;5.56505475;5.445414543;6.028289795;5.023583889;2.334000111;1.447538853;0.908999979;0.754875779;2.411999941;2.065492153;0.809000015;0.741797209;2.484482288;0.797101438;1.741999984;4.585868239;5.520889282;3.576910496;4.247746944;2.463999987;1.385951161;0.905109465;0.76582849;2.196000099;0.02020202;0.600000024;0.760708332;2.380099773;0.117647059;1.75;5.793840647;5.691711903;6.868148327;4.143591881;2.394000053;1.646248579;0.925423741;0.72603929;2.519999981;2.752142906;0.877551019;0.71845454;2.199930191;0;1.943661928;5.427578795;5.799685955;3.720991373;7.576865673;2.43599987;1.641775966;1;0.721909881;1.952000022;0.050000001;0.988700565;0.730290651;2.426130295;3.150735378;2
105001020273;inst educ ciudad don bosco;7;oficial;4.76925993;4.120788097;5.935929775;4.186649323;2.378000021;0.470595479;0.50999999;0.762192547;2.423999786;2.194999933;0.545000017;0.771930218;2.538649321;0;1.648000002;4.685989189;4.328845978;3.648231506;7.30563736;2.322000027;0.6857692;0.579399168;0.741677761;2.196000099;0;0.678832114;0.773399293;2.530745029;3.047619104;1.727272749;5.013222206;3.790500402;7.123125076;4.072016239;2.138000011;0.328260869;0.573705196;0.750534356;2.819999933;3.100618601;0.470270276;0.732236505;2.484714746;0.142857149;1.444444418;4.626941335;4.150157452;3.942435026;6.897591114;2.171999931;0.792847872;0.434579439;0.750729978;2.475999832;0.348333329;0.352272727;0.765829027;2.286876678;3.125;1.485714286
105001020613;col fe y alegria el playon - en administracion (ac);2;privado;;3;;;;3;;;;;;;;;;;5.737378597;3.650569916;;2.600000143;1.510416746;0.899371088;0.727590621;2.148000002;0.010204081;0.73777777;0.754588008;;;1.931034446;;7.97609663;5.868051052;;2.967999935;3.41299367;0.880952358;0.714150548;2.452000141;1.856153846;0.814569533;0.745327353;;;1.864661694;;2.909250259;4.021814823;;2.230000019;0.679250121;;;2.079999924;0.484069765;0.725903614;0.731841564;;;1.682119205
105001021199;inst educ la independencia;13;oficial;4.395987844;4.201037884;4.881257534;3.985403299;2.161999941;0.450453579;0.841000021;0.747584224;2.34800005;1.04285717;0.739000022;0.751400471;2.160874128;0.0245292;1.799999952;3.91682719;3.914463282;3.605921268;4.466231346;2.170000076;0.205857158;0.788276494;0.750329614;2.21600008;0.048387095;0.598484874;0.743049026;2.278972626;0.471572071;1.715686321;3.978394747;3.678421974;4.366868019;3.973505259;2.079999924;0.076086953;0.822335005;0.699999988;2.095999956;0.905412793;0.633136094;0.732318878;2.142508507;0.083333269;1.747663498;3.78216325;3.802548647;3.350359917;4.491951942;2.131999969;0.147941917;0.786342123;0.736264706;1.924000025;0;0.68212824;0.744231701;2.196443081;0.581223249;1.714285714
105001021369;esc barrio san nicolas-en administracion(ac);;;;;;;;;;;;;;;;;;;6.760493279;5.558763027;;2.746000051;2.378313065;0.871391058;0.764788985;2.492000103;1.5;0.818750024;0.74801302;;;1.952380896;6.287030602;7.650669098;5.892264366;3.909684896;2.802000046;3.184793949;0.904392779;0.759482503;2.756000042;1.565000057;0.81621623;0.755047917;2.223410368;0;1.686274529;5.159338474;5.092927933;3.8568573;7.588104248;2.519999981;1.023092389;0.811881188;0.737954736;2.467999935;0.005208333;0.655502392;0.728146791;2.599093437;3.142857075;1.846153846
105001021547;inst educ villa flora;7;oficial;5.711971664;5.347810745;5.292467117;7.26546669;2.50999999;1.084633827;0.99000001;0.763177037;2.596000195;1.343937516;0.595000029;0.757529378;2.461466789;3;1.80400002;5.60499301;5.589221001;4.61782074;7.368031502;2.544000149;1.365401626;0.904076755;0.77574265;2.512000084;0.657647014;0.711309552;0.73686415;2.626525402;3.055555582;1.685950398;5.27358954;5.729215145;5.276768684;4.242868423;2.491999865;1.547619104;0.938271582;0.751324594;2.372000217;1.5;0.662613988;0.742154539;2.44286871;0;1.799999952;6.56743052;5.689792633;7.254823208;7.339178562;2.519999981;1.558589816;0.860940695;0.750261784;2.731999874;3.045408249;0.731563422;0.745851457;2.46937108;3.287389994;1.582417582
105001021636;inst educ kennedy;6;oficial;4.555479097;4.166459084;5.06403923;4.540793896;2.264000177;0.241071433;0.907999992;0.753387272;2.380000114;1.186153889;0.745000005;0.752885282;2.486341953;0.34245193;1.712000012;4.350497699;4.374816418;3.751615524;5.343824387;2.395999908;0.341668397;0.878356159;0.758792102;2.272000074;0;0.713324368;0.766291201;2.372195721;1.34710741;1.624521017;4.399321008;4.018192768;5.079807281;4.066008568;2.305999994;0.10403727;0.883580446;0.724575102;2.335999966;1.387647033;0.656160474;0.699999988;2.24875021;0.020265907;1.79699254;4.134143066;4.179336071;3.713860989;4.767952442;2.375999928;0.243095934;0.815489749;0.744750798;2.171999931;0.01010101;0.790080738;0.741679251;2.257119656;0.626087129;1.884745763
105001021873;inst educ sol de oriente;8;oficial;4.505766249;4.543828487;4.542032719;4.356659889;2.342000008;0.526906312;0.922999978;0.751922309;2.308000088;0.652173936;0.832000017;0.749858558;2.412181854;0.066478074;1.878000021;4.25605613;3.97781229;3.958803415;5.40229702;2.287999868;0.018702652;0.910817504;0.760292232;2.319999933;0.030101009;0.837471783;0.771230638;2.349412918;1.275106549;1.777777791;5.148343992;5.023517609;5.85929203;4.185044289;2.34800005;1.067432404;0.908085108;0.699999988;2.388000011;1.841666698;0.929625452;0.699999988;2.248285532;0;1.936758876;4.271102011;4.398391724;3.661877394;5.050843239;2.144000053;0.65704596;0.859546926;0.737798929;2.059999943;0.166666672;0.70419652;0.731014252;2.227594852;1.140229821;1.683018868
105001022101;inst educ las nieves;3;oficial;4.840865755;4.431337833;4.01077795;7.214957237;2.340000153;0.466575116;0.870999992;0.753762484;2.460000038;0;0.800000012;0.750778019;2.454957485;3;1.75999999;4.577829313;4.274300575;4.842212677;4.798098087;2.355999947;0.269728541;0.892128289;0.756443799;2.532000065;0.826063752;0.721991718;0.762157619;2.45890975;0.712814689;1.626373649;;;4.452399254;5.487423897;;;0.897280991;;2.124000072;0.777777791;0.790983617;0.759638011;2.256654739;1.397435904;1.833333373;4.624004602;5.401081562;4.07964468;3.828211308;2.364000082;1.475578666;0.818428184;0.743074954;2.24000001;0.379864842;0.710144928;0.749634981;2.138556242;0;1.689655172
105001023965;inst educ finca la mesa;2;oficial;4.152332783;3.973424435;4.443501949;4.045330524;2.257999897;0.103954084;0.851000011;0.76047045;2.444000006;0.482052922;0.763999999;0.753448665;2.468906164;0.042424243;1.534000039;4.06060884;4.1198349;3.951168537;4.118870735;2.312000036;0.210224986;0.842894375;0.754715323;2.400000095;0.104253486;0.696329236;0.750585616;2.419388771;0;1.699481845;5.212440836;3.99128747;5.506138802;7.446064472;2.203999996;0.204388291;0.855303466;0.727595508;2.351999998;1.642857194;0.773347318;0.737934053;2.427060366;3.202912331;1.816091895;3.660686195;2.892515421;4.17174387;4.494719505;2.144000053;0.00257732;0.745937962;;2.328000069;0.603333354;0.486367634;0.754042506;2.25781703;0.690235555;1.546666667
105001024073;inst educ casd;6;oficial;5.629153776;5.634675503;4.60810709;7.403561592;2.429999828;1.583162785;0.879000008;0.742512941;2.339999914;0.652857125;0.870000005;0.745250225;2.547715902;3.023846149;1.832000017;4.764135981;5.539443493;3.925516605;4.487277985;2.4599998;1.56180954;0.771689475;0.7459445;2.243999958;0.128571436;0.813449025;0.739496171;2.457282305;0.135914668;1.894080997;4.513697028;4.303366184;4.410183907;5.16808939;2.328000069;0.366719544;0.864768684;0.743877888;2.207999945;0.681081116;0.787119865;0.733982801;2.326397896;1.063913703;1.777777791;3.835065758;3.961536407;3.538326025;4.069801331;2.342000008;0;0.875409836;0.744126499;2.095999956;0;0.734729494;0.70759666;2.279204845;0.015428462;1.775167785
105001025763;inst educ debora arango perez;70;oficial;4.2688573;4.692949772;3.777189493;4.175067902;2.256000042;0.739830196;0.930000007;0.767119586;2.276000023;0.024752475;0.721000016;0.755437016;2.271068096;0;1.904000044;4.493729424;4.256904125;4.839818001;4.420931339;2.24000001;0.391614676;0.878228784;0.747060478;2.34800005;1.068511724;0.689223051;0.734083116;2.374985456;0.445945889;1.600000024;3.88957212;4.164992809;3.654335022;3.681540489;2.217999935;0.359703958;0.854809463;0.732479274;1.980000019;0.416666657;0.527710855;0.729957283;2.236894131;0.241394356;1.203252077;4.054080009;4.17812109;3.49279356;4.757238865;2.186000109;0.46129033;0.794117647;0.736712933;1.995999932;0.0425;0.70221328;0.75208056;2.320585728;0.881097674;1.555555556
105001025771;inst educ joaquin vallejo arbelaez;8;oficial;4.757119751;3.902513504;5.214101791;5.880265236;2.111999989;0.212073252;0.828999996;0.749440312;2.328000069;1.31769228;0.814999998;0.753409445;2.343136072;1.641129017;1.896000028;3.91816237;4.056921959;3.849312305;3.726440907;2.121999979;0.379950494;0.80898875;0.745982885;2.203999996;0.214166671;0.690184057;0.740961432;2.134604216;0;1.591836691;4.092093658;4.026604176;3.554262638;5.180649281;2.050000191;0.471354187;0.771519661;0.733730078;1.983999968;0.13636364;0.701624811;0.732273996;2.291526318;1.118852496;1.770270228;3.067927742;2.992282152;2.781888247;3.738699436;2.145999908;0.007731959;0.838550247;;2.044000149;0;0.737888199;;2.172032833;0;1.566666667
105001025780;inst educ pbro antonio jose bernal londoño sj;5;oficial;5.240387678;6.17423439;4.579405785;4.29595089;2.262000084;2.25;0.904999971;0.757234514;2.395999908;0.50999999;0.915000021;0.758405924;2.429850101;0.010101005;1.855999947;5.751093197;6.588647842;4.85815239;5.429241657;2.555999994;2.434530497;0.852272749;0.745844185;2.400000095;0.864369512;0.829039812;0.764742792;2.484249592;1.050761461;1.894230723;4.072116983;4.065936089;3.747745752;4.653673649;2.345999956;0.135861278;0.860433578;0.723641634;2.220000029;0;0.827745676;0.699999988;2.301522732;0.485143244;1.867007613;3.936347771;3.929399252;3.909442663;3.999065876;2.406000137;0;0.789686552;0.733712792;2.384000063;0;0.777103209;0.748339415;2.283156872;0;1.715909091
105001025798;inst educ angela restrepo moreno;80;oficial;5.185416102;4.316111565;5.148442745;7.206054688;2.389999866;0.271397263;0.908999979;0.745714426;2.460000038;1.201612234;0.748000026;0.738830507;2.510054588;3;1.69599998;3.995908797;4.074564457;3.769927263;4.214401245;2.420000076;0.027228976;0.868772805;0.758562267;2.260000229;0.094253488;0.661190987;0.754482508;2.49354887;0.022222225;1.698630095;4.930076885;4.668467999;4.094064236;6.981719017;2.461999893;0.607139051;0.899328887;0.699999988;2.196000099;0.428571433;0.754310369;0.715182364;2.371963024;3;1.609756112;3.589823973;3.888758183;2.992126703;3.963192225;2.398000002;0.764248013;0.726510067;;2.360000134;0.046237111;0.585889571;;2.376147747;0;1.587044534
105001025844;inst educ antonio derka - santo domingo;1;oficial;4.022311282;3.975618839;3.890561104;4.357932091;2.28399992;0.065217391;0.875;0.751401544;2.272000074;0;0.869000018;0.749561131;2.459142208;0.040790189;1.85800004;4.765842366;4.830607891;4.854969978;4.464146614;2.374000072;0.794412255;0.909890115;0.752305448;2.380000114;0.84171015;0.866039097;0.767220616;2.481460094;0.104637742;1.878048778;4.041079462;4.132352829;3.746365786;4.351463318;2.161999941;0.291666657;0.939051926;0.739633918;2.148000002;0;0.850223541;0.748142242;2.331977129;0.246758819;1.772727251;3.802958333;3.566657782;3.691105843;4.530376434;2.226000071;0.522164524;0.818493151;;2.231999874;0.02020202;0.704970949;0.733933091;2.326630116;0.506023943;1.697722567
105001025984;inst educ colegio loyola para la ciencia y la innovación;5;oficial;;;7.940450668;7.965012074;;;;;3.084000111;3.105103016;1;0.751347303;2.965012074;3;2;;;7.704843521;8.131361961;;;;;2.93200016;3.019999981;0.979674816;0.773168623;3.022666454;3.108695745;2;;;7.805175304;8.336190224;;;;;3.111999989;3;0.9174757;0.775699794;3.074508905;3.349593401;1.912087917;;;7.863425732;7.512979507;;;;;3.24000001;3.061643839;0.781914894;0.779867113;2.792049408;3;1.720930233
105001025992;inst educ la huerta;60;oficial;5.275637007;5.32605648;4.930477142;5.766222954;2.276000023;1.5;0.801999986;0.748056591;2.503999949;1.041776299;0.638999999;0.745700836;2.451470375;1.578752637;1.735999942;5.552923679;7.041149616;4.507269382;4.034310341;2.660000086;2.836563587;0.79411763;0.750468433;2.420000076;0.704999983;0.635080636;0.747188866;2.292921066;0.032298137;1.709090948;4.227548623;3.618974686;5.047721386;4.161537647;1.958000064;0;0.91795665;0.743018091;2.131999969;1.366007805;0.825136602;0.724577188;2.199930191;0.041607395;1.919999957;4.1491359;4.829277515;3.814050674;3.205216408;2.220000029;1.08259964;0.785243742;0.741434336;2.016000032;0.599353313;0.495711835;0.702985406;2.250377655;0;0.95483871
105001026000;inst educ ciudadela nuevo occidente;60;oficial;4.384720254;4.066969395;4.955770493;4.10032177;2.18599987;0.254388303;0.879999995;0.746581197;2.39199996;1.029749632;0.782999992;0.751020789;2.32128334;0.013038454;1.766000032;4.908850503;4.431520462;5.017976284;5.791872978;2.236000061;0.542081118;0.913922131;0.739516854;2.312000036;1.095975518;0.863966763;0.746033609;2.357549667;1.531701803;1.902621746;3.834060895;3.768752813;3.798966408;4.042419434;2.123999834;0.002717391;0.89515543;0.746880054;1.960000038;0.244897962;0.858683944;0.735384524;2.17575264;0;1.866666675;4.187652361;4.745325089;3.628844976;3.910801649;2.236000061;0.908363581;0.867670791;0.733290613;2;0;0.866989117;0.761855781;2.235964298;0.01526286;1.659574468
105001026131;inst educ el pinal;8;oficial;4.483861184;4.063045025;5.260724068;4.071187496;2.25;0.156253427;0.907000005;0.749791741;2.288000107;1.514999986;0.699999988;0.757724285;2.329187393;0;1.741999984;5.023191094;4.442481995;6.351521969;4.005207539;2.363999844;0.427279592;0.891521215;0.759681225;2.395999908;2.50746274;0.678571403;0.769488513;2.405207396;0;1.600000024;4.394076645;3.940792799;3.385906696;7.178262711;2.257999897;0.002840909;0.954271972;0.725679994;1.776000023;0;0.846666694;0.763239741;2.361269236;3;1.816993475;4.116031384;5.079189301;3.111281872;3.70723772;2.375999928;1.095741749;0.882709808;0.724737525;2.351999998;0.015306123;;0.74397558;2.343601227;1.363636374;
105001026352;inst educ el corazón ;13;oficial;4.219386601;4.162929535;4.484499454;3.882467508;2.095999956;0.389817625;0.924000025;0.75311172;2.135999918;0.834848464;0.762000024;0.751651168;2.126467466;0;1.756000042;4.008487487;3.932430267;3.894947529;4.378311157;2.145999908;0.097413495;0.928353667;0.760663271;2.084000111;0.282828301;0.775510192;0.752608657;2.243403435;0.378151268;1.756756783;4.971694899;5.119919777;4.61775589;5.257582188;2.118000031;1.376700044;0.925219953;0.699999988;1.916000009;1.245399952;0.756355941;0.699999988;2.177380085;1.238475323;1.841726661;1.209764004;1;1;2.048820019;;0;;;;0;;;2.048820019;;
105001026361;inst educ jesus maria valle;6;oficial;4.732282495;4.838318825;4.677179337;4.590131283;2.325999975;0.895453513;0.86500001;0.751865447;2.359999895;0.799628317;0.768000007;0.749551237;2.300825357;0.469305634;1.820000052;4.282055211;4.396678925;4.471461773;3.692690372;2.202000141;0.568103909;0.871101856;0.755473375;2.268000126;0.754437208;0.696969688;0.752054811;2.239916325;0.035555556;1.417218566;;;4.154014587;4.2356987;;;0.877232134;;2.104000092;0.5390414;0.762081802;0.748891056;2.194583416;0.256684422;1.7844311;2.115270948;2.130000114;2;2.283854485;2.130000114;;;;2;;;;2.283854485;;
105001026514;inst educ san benito;10;oficial;5.760601664;4.147495747;7.139995098;6.976151466;2.181999922;0.391439497;0.811999977;0.76205641;2.796000004;3.11873579;0.47299999;0.752259374;2.548878193;3.127272844;1.299999952;5.127592921;4.269393921;7.026340961;3.735731602;2.296000004;0.354058117;0.849264681;0.77007097;2.507999897;3.065000057;0.693333328;0.760007858;2.235731602;0;1.5;5.560907674;4.65967989;6.939418793;5.17627573;2.319999933;0.75;0.88967973;0.699999988;2.664000034;3;0.575419009;0.699999988;2.444496155;1.588922501;1.142857194;;;;;;;;;;;;;;;
105001026573;inst educ lusitania- paz de colombia;60;oficial;4.234714794;4.080269814;4.422722816;4.253201962;2.196000099;0.284101367;0.848999977;0.751168072;2.388000011;0.420151532;0.861999989;0.752571404;2.262234211;0.070967741;1.919999957;5.392121506;5.284074783;5.410133362;5.603705883;2.222000122;1.444300056;0.866465867;0.751308262;2.328000069;1.513200045;0.828787863;0.740145445;2.234569311;1.452470064;1.916666627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105001026581;inst educ la sierra;8;oficial;3.938934731;4.087578297;3.70141983;4.020137787;2.06799984;0.379188806;0.890999973;0.749389648;2.119999886;0.00990099;0.811999977;0.759518862;2.172730446;0.077407412;1.769999981;5.079273462;4.919653893;5.10849762;5.387275219;2.012000084;1.307800055;0.845132768;0.754721045;2.21600008;1.440400004;0.724210501;0.727886558;2.21387887;1.43902123;1.734375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105001026603;inst educ altavista;70;oficial;4.965747499;5.282906055;5.123944759;3.975295544;2.194000006;1.426100016;0.912;0.750806034;2.203999996;1.432600021;0.727999985;0.759344637;2.019295692;0;1.95599997;;;;3.66440773;;;;;;;0;;2.22085309;1.443554521;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105001026654;inst educ el playon;2;oficial;4.959523726;5.057467461;5.256719589;4.21905756;2.130000114;1.384500027;0.783999979;0.758967578;2.276000023;1.479400039;0.742999971;0.758319378;2.107404232;0.343653351;1.768000007;;;;3.404719353;;;0;;;;0;;2.063466311;1.341253042;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105001026662;inst educ la pastora;9;oficial;5.069699264;5.17267704;5.278399944;4.472773075;2.15199995;1.398800015;0.86500001;0.756877303;2.223999977;1.445600033;0.852999985;0.755799711;2.388701439;0.116071433;1.968000054;;;;3.822062016;;;0;;;;0;;2.316401243;1.505660772;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105001026671;inst educ barrio san nicolas;1;oficial;5.351823831;5.57333231;5.781141281;4.102124214;2.342000008;1.522300005;0.948000014;0.761032403;2.532000065;1.645799994;0.850000024;0.753341198;2.310124397;0;1.792000055;;;;4.197977066;;;;;;;;;2.544228554;1.653748512;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105001026689;inst educ blanquizal;13;oficial;4.809656429;4.971197128;5.113828659;3.913888454;2.052000046;1.333800077;0.834999979;0.750396729;2.268000126;1.47420013;0.621999979;0.749628127;2.145530701;0.022357725;1.746000051;;;;3.614157677;;;0;;;;0;;2.190398693;1.423759103;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105001026697;inst educ fundadores;13;oficial;4.826122189;5.16118145;5.082946777;3.62279582;2.136000156;1.388400078;0.878000021;0.758781612;2.159999847;1.403999925;0.764999986;0.753947139;2.118795872;0;1.503999949;;;;3.692026138;;;0;;;;0;;2.237591505;1.454434514;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105001026701;inst educ progresar;6;oficial;4.860790682;5.260225296;4.952921867;3.800833225;2.174000025;1.413100004;0.917999983;0.755125344;2.139999866;1.390999913;0.667999983;0.753921807;2.144833088;0;1.656000018;;;;3.613007069;;;0;;;;0;;2.189701319;1.423305869;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105001026719;inst educ rodrigo arenas bentancur;7;oficial;;;;4.121846199;;;0.885999978;;;;0.797999978;;2.233871937;0.025974026;1.861999989;4.142997789;4.18726635;4.262678146;3.833952904;2.081999779;1.353299856;0;0.751966834;2.139999866;1.390999913;0;0.731678486;2.323607922;1.510345101;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205001001389;cent educ media luna;90;oficial;;6.105661869;;;2.558000088;1.950000048;0.84799999;0.749661624;;;;;;;;;5.827104568;;;2.628000021;1.544270754;0.900398433;0.75443536;;;;;;;;;7.415969849;;;2.851999998;2.886420727;0.920000017;0.757549524;;;;;;;;;4.986074924;;;2.453999996;0.854767203;0.922600619;0.75470674;;;;;;;
205001001672;inst educ monseñor victor wiedemann;80;oficial;6.14355104;6.073554993;5.404169559;7.594959736;2.492000103;1.950000048;0.879999995;0.751554489;2.472000122;1.505102038;0.689999998;0.737067282;2.626293182;3.146666527;1.822000027;6.438484907;6.512729645;5.868863106;7.2682724;2.578000069;2.312017202;0.868651509;0.754060566;2.527999878;1.905046105;0.682456136;0.753361106;2.522143364;3.018429518;1.727699518;5.325454164;3.807702065;6.202106953;7.206254005;2.196000099;0;0.882352948;0.729348898;2.463999987;2.156363487;0.823423445;0.758320332;2.395443439;3;1.810810804;5.148368549;5.506957531;3.515506268;7.199052334;2.384000063;1.626620054;0.753071253;0.743266046;2.196000099;0;0.565868263;0.75363785;2.441938877;3.015486717;1.741626794
